Name,ID,SMILES,inchi,LogS
5alpha-androst-16-en-3-one;   5alpha-androstenone,,CC12CCC3C(CCC4CC(=O)CCC34C)C1CC=C2,HFVMLYAGWXSTQI-UHFFFAOYSA-N,-6.07
"6-O-acetyl-1,3,4-tri-O-isobutyryl-beta-D-fructofuranosyl 6-O-acetyl-2,3,4-tri-O-isobutyryl-alpha-D-glucopyranoside",,CC(C)C(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(=O)C(C)C)[C@H](OC(=O)C(C)C)[C@H]2OC(=O)C(C)C)[C@@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,UVGUPMLLGBCFEJ-SWTLDUCYSA-N,-6.073534809
"2-{3-[(8E)-pentadec-8-en-1-yl]phenoxymethyl}oxirane; 2-{3-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxymethyl}oxirane; 2-{3-[(8E,11E)-pentadeca-8,11-dien-1-yl]phenoxymethyl}oxirane",,CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5,OUKSICCLOBOVAZ-XSBYHUFWSA-N,-6.079851689
b-Endosulfan,,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,RDYMFSUJUZBWLH-UHFFFAOYSA-N,-6.08
"phosphorothioic acid, o-(dichloro(methylthio)phe",,CCO[P](=S)(OCC)Oc1cc(Cl)c(Cl)c(SC)c1,SBLPWPLKGFWLKK-UHFFFAOYSA-N,-6.0807
"cyclopentane, pentyl-",,CCCCCC1CCCC1,HPQURZRDYMUHJI-UHFFFAOYSA-N,-6.0863
bromophos,,CO[P](=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,NYQDCVLCJXRDSK-UHFFFAOYSA-N,-6.0864
2-ethylhexyl (2-methylbutan-2-yl)oxy carbonate,,CCCCC(CC)COC(=O)OOC(C)(C)CC,HTCRKQHJUYBQTK-UHFFFAOYSA-N,-6.088238681
tri-p-cresyl phosphate,,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,BOSMZFBHAYFUBJ-UHFFFAOYSA-N,-6.0892
,CHEMBL1783251,CCCNC(=O)c1nnc2c(cccc2c1N)c3ccc(C)cc3C,JRCQRBJGHBZPRG-UHFFFAOYSA-N,-6.096610382
,CHEMBL1783252,CCCNC(=O)c1nnc2c(cccc2c1N)c3cc(C)cc(C)c3,IACRYXFWKJOMEI-UHFFFAOYSA-N,-6.096610382
,CHEMBL1783268,COc1ccc(OC)c(c1)c2cccc3c(N)c4C(=O)N(C)Cc4nc23,CVIQAXGTYHLXOI-UHFFFAOYSA-N,-6.096614866
N-(2-ethoxyphenyl)-N'-[4-(10-methylundecyl)phenyl]ethanediamide,,CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,PIPJHDJQUXGVNR-UHFFFAOYSA-N,-6.09944947
"bis({[bis(3,5,5-trimethylhexyl)carbamothioyl]sulfanyl})zinc",,CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,YRZWCIIGZCKHBM-UHFFFAOYSA-L,-6.102526939
carbosulfan,,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,JLQUFIHWVLZVTJ-UHFFFAOYSA-N,-6.1033
"6-Methylene-3,20-dioxopregn-4-en-17-yl acetate",,CC(=O)OC1(CCC2C3CC(=C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,YCDZXIYKJHQMIG-UHFFFAOYSA-N,-6.107793161
dichlofenthion,,CCO[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,WGOWCPGHOCIHBW-UHFFFAOYSA-N,-6.1094
"2,4,6-trichlorodiphenyl  ether",,ClC1=CC(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl,WXLQUFLKMICSSY-UHFFFAOYSA-N,-6.11
"10h-phenothiazine, 3-bromo-",,Brc1ccc2Nc3ccccc3Sc2c1,JEWIAYIESCUSKQ-UHFFFAOYSA-N,-6.1119
"2-methyl-9,10-dihydroanthracene-9,10-dione",,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,NJWGQARXZDRHCD-UHFFFAOYSA-N,-6.117146249
"szi-121;  3-(2-chlorophenyl)-6-(2,6-difluorophenyl)-1,2,4,5-tetrazine",,FC1=C(C(=CC=C1)F)C2=NN=C(N=N2)C3=C(Cl)C=CC=C3,SWBHWUYHHJCADA-UHFFFAOYSA-N,-6.12
Thyroxine; Levothyroxine,PubChemCID5819,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,XUIIKFGFIJCVMT-UHFFFAOYSA-N,-6.12
ALPIDEM,CHEMBL54349,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3,JRTIDHTUMYMPRU-UHFFFAOYSA-N,-6.123638358
Ethalfluralin,,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,PTFJIKYUEPWBMS-UHFFFAOYSA-N,-6.124
silver cyanide,,[Ag+].[C-]#N,LFAGQMCIGQNPJG-UHFFFAOYSA-N,-6.126735167
azo dye n9,,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,UHWBGWWOTKVSDD-UHFFFAOYSA-N,-6.13
2-aminoanthraquinone,,Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,XOGPDSATLSAZEK-UHFFFAOYSA-N,-6.1366
diphenyl 4-(propan-2-yl)phenyl phosphate phenyl bis[4-(propan-2-yl)phenyl] phosphate triphenyl phosphate tris[4-(propan-2-yl)phenyl] phosphate,,CC(C)c1ccc(O[P](=O)(Oc2ccc(cc2)C(C)C)Oc3ccc(cc3)C(C)C)cc1,ANVREEJNGJMLOV-UHFFFAOYSA-N,-6.137134395
sulfasalazine,,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)[S](=O)(=O)NC3=CC=CC=N3,NCEXYHBECQHGNR-UHFFFAOYSA-N,-6.14
fenazaquin,,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,DMYHGDXADUDKCQ-UHFFFAOYSA-N,-6.1439
Dihexyl phthalate,,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,-6.144
vinyl stearate;  octadecanoic acid vinyl ester,,CCCCCCCCCCCCCCCCCC(=O)OC=C,AFSIMBWBBOJPJG-UHFFFAOYSA-N,-6.15
cresyl diphenyl phosphate,,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,OJUZRFGUKHQNJX-UHFFFAOYSA-N,-6.1517
barium(2+) ion bis(5-chloro-2-[(E)-2-(2-hydroxynaphthalen-1-yl)diazen-1-yl]-4-methylbenzene-1-sulfonate),,[Ba++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O,JNIGYQOBELCEIZ-MAKDUZDQSA-L,-6.156487599
dioxomanganese,,O=[Mn]=O,NUJOXMJBOLGQSY-UHFFFAOYSA-N,-6.161048404
"1,2-dichloronaphthalene",,Clc1ccc2ccccc2c1Cl,MOXLHAPKZWTHEX-UHFFFAOYSA-N,-6.1611
"heptyl 3-[3-(2H-1,2,3-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl]propanoate nonyl 3-[3-(2H-1,2,3-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl]propanoate octyl 3-[3-(2H-1,2,3-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl]propanoate",,CCC(C)CCCOC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C,HMILXGPZMQDAKE-UHFFFAOYSA-N,-6.163940179
"2-[1-(2-hydroxy-3,5-dimethylphenyl)-2-methylpropyl]-4,6-dimethylphenol",,CC(C)C(c1cc(C)cc(C)c1O)c2cc(C)cc(C)c2O,SZAQZZKNQILGPU-UHFFFAOYSA-N,-6.16734062
"Phenol, 4-methyl-, reaction products with dicyclopentadiene and isobutylene",,CC(C)=C.Cc1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,UQQYHXZNSYZMEN-UHFFFAOYSA-N,-6.170927319
pyrene,,c1cc2ccc3cccc4ccc(c1)c2c34,BBEAQIROQSPTKN-UHFFFAOYSA-N,-6.178796616
"2,3,4-trichloro-1,1'-biphenyl",,Clc1ccc(c2ccccc2)c(Cl)c1Cl,IUYHQGMDSZOPDZ-UHFFFAOYSA-N,-6.1799
"1,1':4',1''-terphenyl",,c1ccc(cc1)c2ccc(cc2)c3ccccc3,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,-6.183335848
testosterone valerate,,CCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,UCNQPYVHDCHENM-UHFFFAOYSA-N,-6.19
aluminium(3+) ion tris(N-nitroso-N-oxidoaniline),,[Al+3].[O-]N(N=O)c1ccccc1.[O-]N(N=O)c2ccccc2.[O-]N(N=O)c3ccccc3,PMSRCBOGDIMQAT-UHFFFAOYSA-N,-6.194649109
6-aminochrysene,,Nc1cc2c3ccccc3ccc2c4ccccc14,KIVUHCNVDWYUNP-UHFFFAOYSA-N,-6.1958
"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-chromen-4-one",,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,MBNGWHIJMBWFHU-UHFFFAOYSA-N,-6.198752558
triphenylphosphane,,c1ccc(cc1)P(c2ccccc2)c3ccccc3,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,-6.2013011
"2-{[3,3-bis(3-tert-butyl-4-hydroxyphenyl)butanoyl]oxy}ethyl 3,3-bis(3-tert-butyl-4-hydroxyphenyl)butanoate",,CC(C)(C)c1cc(ccc1O)C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(c2)C(C)(C)C)c3ccc(O)c(c3)C(C)(C)C)c4ccc(O)c(c4)C(C)(C)C,JOWXNCPELQZFHF-UHFFFAOYSA-N,-6.201435362
methane; vanadium,,C.[V],GORXZVFEOLUTMI-UHFFFAOYSA-N,-6.205841507
"2,4',6-trichlorobiphenyl",,Clc1ccc(cc1)c2c(Cl)cccc2Cl,IHIDFKLAWYPTKB-UHFFFAOYSA-N,-6.2095
pentoxazone,,CC(C)=C1OC(=O)N(C1=O)C2=C(F)C=C(Cl)C(=C2)OC3CCCC3,JZPKLLLUDLHCEL-UHFFFAOYSA-N,-6.21
"2,6-dimethyl naphthalene-2,6-dicarboxylate",,COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,-6.211736201
"4-[(4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]phenyl methanesulfonate",,C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,NTZOUXAZCADJBZ-UHFFFAOYSA-N,-6.214227985
"2,2,6,6-tetramethylpiperidin-4-yl hexadecanoate 2,2,6,6-tetramethylpiperidin-4-yl octadecanoate",,CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,KABHMUPUYPTLHI-UHFFFAOYSA-N,-6.214524895
pyrethrin i,,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,ROVGZAWFACYCSP-VUMXUWRFSA-N,-6.2155
"2,4,4'-trichlorodiphenyl ether",,Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,PIORTDHJOLELKR-UHFFFAOYSA-N,-6.2196
timobesone  acetate,,CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,NWJQIUPQBDVVLW-UHFFFAOYSA-N,-6.22
fenbuconazole,,Clc1ccc(CCC(Cn2cncn2)(C#N)c3ccccc3)cc1,RQDJADAKIFFEKQ-UHFFFAOYSA-N,-6.2264
"2,2',3,5-tetrachlorobiphenyl",,ClC1=CC(=C(Cl)C(=C1)Cl)C2=CC=CC=C2Cl,NRBNBYFPJCCKTO-UHFFFAOYSA-N,-6.23
"1,2-bis(propan-2-yl)naphthalene",,CC(C)c1ccc2ccccc2c1C(C)C,IAUKWGFWINVWKS-UHFFFAOYSA-N,-6.230113619
abate,,CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,WWJZWCUNLNYYAU-UHFFFAOYSA-N,-6.2375
4-(2-{3-[2-(4-hydroxyphenyl)propan-2-yl]phenyl}propan-2-yl)phenol,,CC(Cc1cccc(CC(C)c2ccc(O)cc2)c1)c3ccc(O)cc3,KOWHWSRFLBFYRR-UHFFFAOYSA-N,-6.23863564
"1-N,4-N-diphenylbenzene-1,4-diamine",,N(c1ccccc1)c2ccc(Nc3ccccc3)cc2,UTGQNNCQYDRXCH-UHFFFAOYSA-N,-6.239449641
clofazimine,,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C4=C(C=CC=C4)N=C2C=C1NC5=CC=C(Cl)C=C5,WDQPAMHFFCXSNU-UHFFFAOYSA-N,-6.24
"N,N-dibutyl({[(dibutylcarbamothioyl)sulfanyl]methyl}sulfanyl)carbothioamide",,CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC,LMODBLQHQHXPEI-UHFFFAOYSA-N,-6.240523569
"dibenz(a,h)acridine",,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,JNCSIWAONQTVCF-UHFFFAOYSA-N,-6.2447
dimethoxybis(propan-2-yl)silane,,CO[Si](OC)(C(C)C)C(C)C,VHPUZTHRFWIGAW-UHFFFAOYSA-N,-6.246331133
"1,4-dihydroxy-9,10-dihydroanthracene-9,10-dione",,Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,GUEIZVNYDFNHJU-UHFFFAOYSA-N,-6.253493517
Triclabendazole,CAS68786-66-3,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,-6.25
16-methylheptadecan-1-ol,,CC(C)CCCCCCCCCCCCCCCO,WNWHHMBRJJOGFJ-UHFFFAOYSA-N,-6.256077616
N-methyl-N-phenyl{[methyl(phenyl)carbamothioyl]disulfanyl}carbothioamide,,CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2,RDQQCSOIXMZZQR-UHFFFAOYSA-N,-6.260769992
calcium 4-[(E)-2-(5-chloro-4-methyl-2-sulfonatophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-carboxylate,,[Ca++].Cc1cc(c(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,QPYSBGJNPUJTDH-PLMZOXRSSA-L,-6.263770478
c.i. disperse yellow 42,,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,-6.269
"5,9-diethylhexadecane; anthracene; icosane",,CCCCCCCCCCCCCCCCCCCC.CCCCCCCC(CC)CCCC(CC)CCCC.c1ccc2cc3ccccc3cc2c1,KESSGIXNZDGGFC-UHFFFAOYSA-N,-6.269131018
"2,4,5-PCB",,c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,VGVIKVCCUATMNG-UHFFFAOYSA-N,-6.27
"2,4,5-PCB",,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,VAHKBZSAUKPEOV-UHFFFAOYSA-N,-6.27
cobaltoylol,,O[Co]=O,DLHSXQSAISCVNN-UHFFFAOYSA-M,-6.275970815
calcium 3-hydroxy-4-[(E)-2-(1-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalene-2-carboxylate,,[Ca++].[O-]C(=O)C1=Cc2ccccc2/C(=N/Nc3ccc4ccccc4c3[S]([O-])(=O)=O)C1=O,GSKZUBJRXCWFFE-XTMYEIJHSA-L,-6.279395406
"2',3,4-trichlorobiphenyl",,Clc1ccc(cc1Cl)c2ccccc2Cl,RIMXLXBUOQMDHV-UHFFFAOYSA-N,-6.287
"2,2,4,4,6,12,15-heptamethyl-6-[(trimethylsilyl)oxy]-3,5,10,13,16-pentaoxa-2,4,6-trisilaheptadecane",,COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C,GNXVOWXPZHCCTP-UHFFFAOYSA-N,-6.287739939
heptachlor epoxide,,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,ZXFXBSWRVIQKOD-UHFFFAOYSA-N,-6.2893
"2,3,6-trichlorobiphenyl",,ClC1=CC=C(Cl)C(=C1Cl)C2=CC=CC=C2,LVROLHVSYNLFBE-UHFFFAOYSA-N,-6.29
Permethrin,,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc3cccc(Oc2ccccc2)c3,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,-6.29
"2',3,4-PCB",,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,ZMHWQAHZKUPENF-UHFFFAOYSA-N,-6.29
dieldrin,,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,DFBKLUNHFCTMDC-UHFFFAOYSA-N,-6.2908
9-nitroanthracene,,[O-][N+](=O)c1c2ccccc2cc3ccccc13,LSIKFJXEYJIZNB-UHFFFAOYSA-N,-6.2918
disperse red 1,,CCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,FOQABOMYTOFLPZ-UHFFFAOYSA-N,-6.293
"1-amino-4-(4-amino-9,10-dioxo-9,10-dihydroanthracen-1-yl)-9,10-dihydroanthracene-9,10-dione",,Nc1ccc(c2ccc(N)c3C(=O)c4ccccc4C(=O)c23)c5C(=O)c6ccccc6C(=O)c15,KNMQFBWXSICVQC-UHFFFAOYSA-N,-6.293710563
rotenone,,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)=C,JUVIOZPCNVVQFO-HBGVWJBISA-N,-6.2949
dibutylbis(dodecylsulfanyl)stannane,,CCCCCCCCCCCCS[Sn](CCCC)(CCCC)SCCCCCCCCCCCC,FFGHLLOLFQHABK-UHFFFAOYSA-L,-6.295424349
Naphthalic anhydride,,O=C1OC(=O)c2cccc3cccc1c23,GRSMWKLPSNHDHA-UHFFFAOYSA-N,-6.29705325
"2',3,5-trichlorobiphenyl",,Clc1cc(Cl)cc(c1)c2ccccc2Cl,GXVMAQACUOSFJF-UHFFFAOYSA-N,-6.2999
"2,2',3,6'-tetrachlorobiphenyl",,ClC1=CC=CC(=C1Cl)C2=C(Cl)C=CC=C2Cl,CUGLICQCTXWQNF-UHFFFAOYSA-N,-6.3
disperse red 9,,CNc1cccc2C(=O)c3ccccc3C(=O)c12,SVTDYSXXLJYUTM-UHFFFAOYSA-N,-6.3
"1,1'-biphenyl, 2,2',3,6'-tetrachloro-",,Clc1ccc(Cl)c(c1Cl)c2ccccc2Cl,VHGHHZZTMJLTJX-UHFFFAOYSA-N,-6.3001
,CHEMBL1783267,CCN1Cc2nc3c(cccc3c(N)c2C1=O)c4cc(OC)ccc4OC,LFWNCDNFYFPIPT-UHFFFAOYSA-N,-6.300729086
3-Heptanoyloxymethylphenytoin,,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,FFGKFDRZZAJYCH-UHFFFAOYSA-N,-6.301
titanium(4+) ion bis(oxosilanebis(olate)),,[Ti+4].[O-][Si]([O-])=O.[O-][Si]([O-])=O,LMYUVIRTIDGPBO-UHFFFAOYSA-N,-6.301101648
"sodium; benzene-1,4-diamine; methanolate; methyl 2,3,4,5-tetrachloro-6-cyanobenzoate",,[Na+].C[O-].COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N.Nc2ccc(N)cc2,CEQVQDVYGIXVPG-UHFFFAOYSA-N,-6.30586781
tetrairon tris(pyrophosphate),,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O,CADNYOZXMIKYPR-UHFFFAOYSA-B,-6.30760853
aldrin,,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,QBYJBZPUGVGKQQ-UHFFFAOYSA-N,-6.31
"(6E)-7,11-dimethyl-3-methylidenedodeca-1,6,10-triene",,CC(C)=CCC\C(C)=C\CCC(=C)C=C,JSNRRGGBADWTMC-NTCAYCPXSA-N,-6.310389519
"1,4-dimethyl 2-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzene-1,4-dicarboxylate",,COC(=O)c1ccc(C(=O)OC)c(c1)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,KEZJTZQNDCLRDB-UHFFFAOYSA-N,-6.314069371
heptachlor,,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,FRCCEHPWNOQAEU-UHFFFAOYSA-N,-6.3168
triethoxy(octyl)silane,,CCCCCCCC[Si](OCC)(OCC)OCC,MSRJTTSHWYDFIU-UHFFFAOYSA-N,-6.327740788
"N-{2-[(2-cyano-4,6-dinitrophenyl)diazenyl]-5-(diethylamino)phenyl}acetamide",,CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1,NHBNDXGKNAEBAI-UHFFFAOYSA-N,-6.327772594
dithianon,,O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)C3=C1C=CC=C3,PYZSVQVRHDXQSL-UHFFFAOYSA-N,-6.33
paclitaxel;  taxol a,,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(=C1C5(C)C)C,RCINICONZNJXQF-UHFFFAOYSA-N,-6.33
dialuminium(3+) ion dicalcium pentaoxidandiide,,[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ca++].[Ca++],HGCYUAJUOYGULZ-UHFFFAOYSA-N,-6.330647093
propan-2-yl (9Z)-octadec-9-enoate,,CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)C,PZQSQRCNMZGWFT-QXMHVHEDSA-N,-6.335189016
"4-[(3S)-3-ethenyl-3,7-dimethylocta-1,6-dienyl]phenol",,CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1,LFYJSSARVMHQJB-QIXNEVBVSA-N,-6.337017381
"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene",,C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,NPNUFJAVOOONJE-GFUGXAQUSA-N,-6.337261665
1-pentadecanol,,CCCCCCCCCCCCCCCO,REIUXOLGHVXAEO-UHFFFAOYSA-N,-6.3476
10-[(2-methylprop-2-enoyl)oxy]decyl 2-methylprop-2-enoate,,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C,LRZPQLZONWIQOJ-UHFFFAOYSA-N,-6.350206051
zirconium dioxide,,O=[Zr]=O,MCMNRKCIXSYSNV-UHFFFAOYSA-N,-6.350325564
flumiclorac-pentyl,,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,IRECWLYBCAZIJM-UHFFFAOYSA-N,-6.3508
"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl prop-2-enoate",,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,VPKQPPJQTZJZDB-UHFFFAOYSA-N,-6.354159334
"2-Butenedioic acid (E)-, di-C8-18-alkyl esters",,CCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC,TVWTZAGVNBPXHU-FOCLMDBBSA-N,-6.356030959
"o,p'-dde",,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccccc2Cl,ZDYJWDIWLRZXDB-UHFFFAOYSA-N,-6.3563
"2,6-diethylanthracene; 9,9-dipropylicosane; tricosane",,CCCCCCCCCCCCCCCCCCCCCCC.CCCCCCCCCCCC(CCC)(CCC)CCCCCCCC.CCc1ccc2cc3cc(CC)ccc3cc2c1,XIJNZQQUHMHCIW-UHFFFAOYSA-N,-6.364408865
"phosphoric acid, bis(methylphenyl) phenyl ester",,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,DAZHWGHCARQALS-UHFFFAOYSA-N,-6.3733
4-(4-butylcyclohexyl)cyclohexan-1-one,,CCCCC1CCC(CC1)C2CCC(=O)CC2,LDUYZTOYURUHIX-UHFFFAOYSA-N,-6.373645635
"1,3-dimethyl 5-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzene-1,3-dicarboxylate",,COC(=O)c1cc(cc(c1)C(=O)OC)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,IHRACTUONPFMSI-UHFFFAOYSA-N,-6.377738451
"2,3-bis(acetyloxy)propyl dodecanoate",,CCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,NBMAHNZMRSQCPG-UHFFFAOYSA-N,-6.378367614
bis(8-methylnonyl) phenyl phosphite,,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,SXXILWLQSQDLDL-UHFFFAOYSA-N,-6.382029914
1-(octyloxy)octane,,CCCCCCCCOCCCCCCCC,NKJOXAZJBOMXID-UHFFFAOYSA-N,-6.384616815
"3,4-dichlorobiphenyl",,Clc1ccc(cc1Cl)c2ccccc2,ZGHQUYZPMWMLBM-UHFFFAOYSA-N,-6.3899
brequinar,,CC1=C(C(O)=O)C2=CC(=CC=C2N=C1C3=CC=C(C=C3)C4=C(F)C=CC=C4)F,PHEZJEYUWHETKO-UHFFFAOYSA-N,-6.39
"methyl 5-[2-(2,5-dimethoxyphenyl)ethyl]-2-hydroxybenzoate",,COC(=O)C1=C(O)C=CC(CCC2=C(OC)C=CC(OC)=C2)=C1,GZOFTOHENYHNMS-UHFFFAOYSA-N,-6.39
empenthrin,,CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,YUGWDVYLFSETPE-JLHYYAGUSA-N,-6.3931
cyclosulfamuron,,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)Nc2ccccc2C(=O)C3CC3)n1,OFSLKOLYLQSJPB-UHFFFAOYSA-N,-6.3943
nitriloborane,,B#N,PZNSFCLAULLKQX-UHFFFAOYSA-N,-6.394784279
"biphenyl, 3,4'-dichloro-",,Clc1ccc(cc1)c2cccc(Cl)c2,CJDNEKOMKXLSBN-UHFFFAOYSA-N,-6.4001
