Name,ID,InChI,SMILES,LogD
,CHEMBL1950858,GQKHGBBXRWRNCP-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(O)cc2)C1)C(C)(C)C,0.77
,CHEMBL1789186,MUPZZNZQFUCJBT-CQSZACIVSA-N,NCC[C@@H](Oc1cc(Cl)c(F)cc1C#N)c2ccccc2,0.77
,CHEMBL802,ZCCQJRPGTUXMST-UHFFFAOYSA-N,Nc1cc(nc(N)[n+]1[O-])N2CCCCC2,0.77
,CHEMBL1738761,XIQVNETUBQGFHX-UHFFFAOYSA-N,NCC[C@@H](Oc1cc(Cl)ccc1C#N)c2ccccc2,0.76
,CHEMBL589,DZYPRLBOUVHBFD-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2NC(=O)Cc12,0.76
,CHEMBL511115,BFNZFBYPMNQUED-UHFFFAOYSA-N,COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,0.76
,CHEMBL1796300,IHNDVQAJDJUVJJ-UHFFFAOYSA-N,OC1(CCc2ccc(Oc3ccc(cc3)C(=O)NCc4ccncn4)cc2)CN5CCC1CC5,0.76
,CHEMBL1778652,OEPVDEQVNNISKB-NRFANRHFSA-N,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2CCC(=O)O)C(F)(F)F,0.76
,CHEMBL237616,VGLMPJVZYHYTNL-UHFFFAOYSA-N,O=C(COc1ccccc1)N2CCOCC2,0.75
,CHEMBL98345,PNOFVTHZVLYOFR-UHFFFAOYSA-N,ONC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.75
,CHEMBL2171050,JOAHPSVPXZTVEP-YXJHDRRASA-N,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(F)c(F)c4,0.75
,CHEMBL249966,FBJLATKOADLRTN-UHFFFAOYSA-N,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc4cnc(nc14)C#N,0.75
,CHEMBL376055,MELLPTHIQUBYAE-LJAQVGFWSA-N,CN(CCCc1ccccc1)S(=O)(=O)c2cc(C(=O)N3CCc4ccc(cc4C3)S(=O)(=O)NCCc5ccccc5)c(O)c(O)c2O,0.75
,CHEMBL436281,FUCKCIVGBCBZNP-MRXNPFEDSA-N,C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,0.75
,CHEMBL370252,MTPVBMVUENFFLL-HXUWFJFHSA-N,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O,0.74
,CHEMBL1779503,IFWLWDBQOZCTFZ-QHCPKHFHSA-N,Clc1ccc(cc1C(=O)NCCc2ccccc2)N3N=CC(=O)NC3=O,0.74
,CHEMBL60088,HHWOVFWQFLUAJI-UHFFFAOYSA-N,NC(=N)c1cc2c(I)cccc2s1,0.74
,CHEMBL1324,FYSRKRZDBHOFAY-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],0.74
,CHEMBL231450,MITSOTISLAVGFW-UHFFFAOYSA-N,COc1cc(\C=C/2\SC(=O)NC2=O)cc(OC)c1O,0.74
,CHEMBL1881806,TTWJBBZEZQICBI-HPRDVNIFSA-N,NC(=O)c1nnn(c1N)c2ccccc2,0.74
,CHEMBL1201256,ULQNKQVYRQIHGV-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,0.74
,CHEMBL193646,JREVTXZNJDBREG-UHFFFAOYSA-N,C(CNCc1ccccc1)NCc2ccccc2,0.73
,CHEMBL324519,ILMKQIDYFIVYTH-UHFFFAOYSA-N,Oc1nc2ccccc2c(O)c1c3ccccc3,0.73
,CHEMBL457,VEPKQEUBKLEPRA-UHFFFAOYSA-N,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.72
,CHEMBL2110791,TYZROVQLWOKYKF-ZDUSSCGKSA-N,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,0.72
,CHEMBL1079,DYNHJHQFHQTFTP-UHFFFAOYSA-N,Clc1ccc2nsnc2c1NC3=NCCN3,0.71
,CHEMBL1297,ARJGUVIAPHIKLE-UHFFFAOYSA-N,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.71
,CHEMBL74380,UBIIFKJMNRPNMT-CQSZACIVSA-N,COC1\C=C\OC2(C)Oc3c(C)c(O)c4C(=O)C(=CC(=O)c4c3C2=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)\C,0.7
,CHEMBL1180288,ZROVOGSXAWNIQB-UHFFFAOYSA-N,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,0.7
,CHEMBL474484,HJJQCMPZMWKMPM-UHFFFAOYSA-N,CC(C)CNc1nc(nc(N2CCNCC2)c1N)C#N,0.7
,CHEMBL364069,UICNBXVDHCBKCE-OCCSQVGLSA-N,O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccn4,0.7
,CHEMBL368473,HGJTURTZFKNELD-HZPDHXFCSA-N,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,0.7
,CHEMBL1180237,CEZZBCMZOCJIEY-UHFFFAOYSA-N,CCC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4cccnc4,0.7
,CHEMBL1518,YHYBBASOOKRIQD-QMMMGPOBSA-N,CCCC1=CC(=O)NC(=S)N1,0.7
,CHEMBL1689125,BBKGKXNPYBEWIO-UHFFFAOYSA-N,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc3ccccc3,0.7
,CHEMBL2089275,GEMBQNHUTJFAFL-VWLOTQADSA-N,N#Cc1cccc(c1)c2cccc(c2)c3nn[nH]n3,0.7
,CHEMBL2177110,ZQAXZFDFIFNDJG-UHFFFAOYSA-N,CCCSc1c(cnn1c2cccc(c2)C(=O)O)C(=O)NC3CCCCC3,0.7
,CHEMBL427486,PEGWSSHEIIFLNB-YARQWZEPSA-N,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3ccnc3,0.7
,CHEMBL487622,ZQPGFKNMOSRNOQ-UHFFFAOYSA-N,CNC(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,0.7
,CHEMBL1184584,RCSSNPHJHDEMOZ-UHFFFAOYSA-N,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(Cl)cc2,0.7
,CHEMBL528724,DQGSSSLXBXDNFM-UHFFFAOYSA-N,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,0.7
,CHEMBL2325706,PNLNFJVPQDLGEZ-LBPRGKRZSA-N,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,0.7
,CHEMBL129420,WLWFNJKHKGIJNW-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,0.7
,CHEMBL1689122,DGENZVKCTGIDRZ-UHFFFAOYSA-N,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,0.69
,CHEMBL1916260,XGXFLZNXZMMWLK-RTBURBONSA-N,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3,0.69
,CHEMBL260488,HNEVUPPOOWAXPS-HNNXBMFYSA-N,CCOC(=O)c1cc(O)c(nn1)c2ccccc2,0.69
,CHEMBL1945042,KQDRVXQXKZXMHP-UHFFFAOYSA-N,O[C@@H](CNCCc1cccc(CNCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,0.69
,CHEMBL2048864,WUADCCWRTIWANL-UHFFFAOYSA-N,Clc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCNCC3,0.68
,CHEMBL520902,NZFSPDVTABQASR-QGZVFWFLSA-N,CS(=O)(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,0.68
,CHEMBL424620,VTLVHYIODZODFB-UHFFFAOYSA-N,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)Cc3cccc(c3)C(=O)O)C(=O)C(F)(F)F,0.68
,CHEMBL1916546,ZRJBRTSDQJUITB-UHFFFAOYSA-N,COc1cc2N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C(=O)C=Cc2cn1,0.68
,CHEMBL279200,LEUSUHAAYXEGAO-OAHLLOKOSA-N,C(Oc1cccc2ccccc12)C3=NCCN3,0.68
,CHEMBL1519083,JINQHBRSXWQJAZ-OAHLLOKOSA-N,Cc1nc2c(cnn2c(O)c1Cc3ccccc3)C#N,0.68
,CHEMBL797,AWJUIBRHMBBTKR-UHFFFAOYSA-N,CN1C(=O)CC(C1=O)c2ccccc2,0.68
,CHEMBL11084,SBYPHCXTWMCGOV-SFHVURJKSA-N,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)N)C(=O)C(F)(F)F,0.68
Indomethacin ,CAS53-86-1,PTKSEFOSCHHMPD-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.68
,CHEMBL2104625,SLZBEPLWGGRZAY-UHFFFAOYSA-N,O=C(Nc1nnn[nH]1)C2=CC(=C3C=CC=CN3C2=O)Oc4ccccc4,0.67
,CHEMBL2171990,RTNLLXRDZJFQOL-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,0.67
,CHEMBL126,CKGNHSVKAWCUKU-UHFFFAOYSA-N,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2,0.67
,CHEMBL1778623,OKOUVXZHGBZILV-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,0.67
,CHEMBL232627,JAPAWFOXYMNESA-UHFFFAOYSA-N,OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,0.67
,CHEMBL1773,FUIYMYNYUHVDPT-HDJSIYSDSA-N,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,0.67
,CHEMBL1916280,XVTICRLZOUARHF-LCUARMQBSA-N,CCC(C)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,0.66
,CHEMBL2171027,KFHYZKCRXNRKRC-INIZCTEOSA-N,OC(=O)CCCS(=O)(=O)c1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.66
,CHEMBL367556,HXLFOHIDCPNVHE-UHFFFAOYSA-N,NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,0.66
,CHEMBL1916537,OQOGMEFNRHFVDB-BXWFABGCSA-N,COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.66
,CHEMBL2165066,SEPMRQHFLHXBBG-QFIPXVFZSA-N,F[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,0.66
,CHEMBL117869,XXGZKMDGSBPVBI-UHFFFAOYSA-N,COC(=O)c1c(O)cccc1OC\C=C\c2ccc(F)c(c2)c3onc(c3)C(=O)O,0.66
,CHEMBL1916264,JZUWYLAIKXLYOR-UHFFFAOYSA-N,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl,0.65
Flumequine ,CAS42835-25-6,AWOLOLKCVZPBPS-UHFFFAOYSA-N,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0.65
,CHEMBL443684,KYQOWAHXMWGEJG-UHFFFAOYSA-N,CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7,0.64
,CHEMBL1981679,BRQMAAYTTNWYKP-UHFFFAOYSA-N,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@H](CC[C@]4(O)[C@@H]3CC[C@]2(O)C1)C5=CC(=O)OC5,0.64
,CHEMBL452529,DCPIUFZZSDRFTC-AJZOCDQUSA-N,CN(C)CCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,0.64
,CHEMBL2177613,CUBGOGRTKCMGGK-UHFFFAOYSA-N,CCCSc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3CCCCC3,0.64
,CHEMBL1290078,KDOSMMYSHYZFQE-UHFFFAOYSA-N,Cc1nc(cs1)C(=O)N2CCCC3(CCN(Cc4ccc(Cl)cc4)CC3)C2,0.64
,CHEMBL2165054,WPHMZNGQBMYTKD-UHFFFAOYSA-N,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,0.63
,CHEMBL49739,JUCCMEHWBGPJKS-UHFFFAOYSA-N,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.63
,CHEMBL423,ZNHHLURDTJYWSY-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.63
Trimethoprim,CAS738-70-5,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.63
,CHEMBL2321992,QKNIXSWGUKMPBD-UHFFFAOYSA-N,OCC[C@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,0.62
,CHEMBL1778647,WQXVKEDUCPMRRI-JTQLQIEISA-N,CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,0.62
,CHEMBL558,JAUOIFJMECXRGI-UHFFFAOYSA-N,CC(N)COc1c(C)cccc1C,0.62
,CHEMBL238087,RRKOUBJQZMTEAU-HNNXBMFYSA-N,CC1(CC(=O)NC(=N1)N)c2ccccc2,0.62
,CHEMBL2321991,WUZQKQAXXKMHJZ-UHFFFAOYSA-N,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,0.61
,CHEMBL2078762,YKRNKUQRDVITDV-UHFFFAOYSA-N,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3ccc(cc3)C#N,0.61
,CHEMBL341876,AUYYCJSJGJYCDS-UHFFFAOYSA-N,O=S(=O)(NCCNc1ncccn1)c2cccc3cnccc23,0.61
,CHEMBL1934416,JSYFJFPXKDQANW-QUCCMNQESA-N,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,0.61
,CHEMBL2031164,WIDBHTRKXQCNBH-UHFFFAOYSA-N,OC(=O)[C@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)NC(=O)c4c(Cl)cccc4Cl,0.6
,CHEMBL488,BZGKXQSOFFPEDI-UHFFFAOYSA-N,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,0.6
,CHEMBL129660,KVCYQUSTHLAQDN-UHFFFAOYSA-N,O=C(N1CCNCC1)c2cc3ccccc3[nH]2,0.6
,CHEMBL1417095,NFJQCAXRJLNJSJ-UHFFFAOYSA-N,O=C1N2CCOC2=Nc3ccccc13,0.6
,CHEMBL388335,YYVYAPXYZVYDHN-UHFFFAOYSA-N,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cocc4)C3=O,0.6
,CHEMBL564885,OAKYYFZNZIPXEQ-UHFFFAOYSA-N,Clc1c(NCC2CCNCC2)nccc1C(=O)NCC34CC5CC(CC(C5)C3)C4,0.6
,CHEMBL13698,FZZUHPRSTQGLKU-UHFFFAOYSA-N,C1CN=C(N1)c2ccc3ccccc3n2,0.6
,CHEMBL177611,ZFFFVIWGCISVOP-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,0.6
,CHEMBL147507,FURJOGJMQIOPCI-UHFFFAOYSA-N,C[C@@H](N)COc1c(C)cccc1C,0.6
,CHEMBL473,HDRZLWOQFMULDF-UHFFFAOYSA-N,CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,0.6
,CHEMBL1180257,JQTVGMOPYOBVAL-ALFKQNEGSA-N,CCC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccncc4,0.6
,CHEMBL184817,QFTYONXEHAAWFH-UHFFFAOYSA-N,OC(=O)CCn1c2ccccc2c3ccccc13,0.6
,CHEMBL146855,HKXOXDHVUZHJFV-UHFFFAOYSA-N,C[C@H](N)COc1c(C)cccc1C,0.6
,CHEMBL2140607,CIVZHVZUMZYFJP-UHFFFAOYSA-N,CCn1c(nc2c(ncc(OCC3CCCNC3)c12)C#CC(C)(C)O)c4nonc4N,0.6
,CHEMBL1630742,MQJKPEGWNLWLTK-UHFFFAOYSA-N,NCCCCCc1c[nH]c2ccc(F)cc12,0.6
,CHEMBL2179273,FARZBDPBWHIGIU-UHFFFAOYSA-N,CCC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.6
,CHEMBL898,DCSUBABJRXZOMT-IRLDBZIGSA-N,OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,0.59
,CHEMBL2177614,UFWIBTONFRDIAS-UHFFFAOYSA-N,CCCSc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)N(C)C3CCCCC3,0.59
,CHEMBL8232,RDCJWTSRPRQNRI-OAHLLOKOSA-N,COc1cccc(Oc2cncnc2O)c1,0.59
,CHEMBL277522,MMCSQTPDMRNXRC-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,0.58
,CHEMBL2059195,KUQKKIBQVSFDHX-UHFFFAOYSA-N,OC(=O)\C=C\c1cccc(c1)c2cnc3[nH]ccc3c2,0.58
,CHEMBL1917432,JZXIDVJITODWRO-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C,0.58
,CHEMBL512607,KWDRPQHLCCZECW-UHFFFAOYSA-N,CC(C)(C)C(=O)N[C@H]1CCCCNC1=O,0.58
,CHEMBL1852508,PPUPPIFFQORBOU-UHFFFAOYSA-N,Cc1cc(nn1C[C@H](O)CN)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,0.57
,CHEMBL463978,HLFSDGLLUJUHTE-SNVBAGLBSA-N,CN1CCN(CC1)C(=O)Cc2csc(NS(=O)(=O)c3cccc(Cl)c3C)n2,0.57
,CHEMBL2030963,PQUKIXAKDBOLFX-UHFFFAOYSA-N,CNc1cccc(CCCc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,0.57
Mexiletine,CAS31828-71-4,VMXUWOKSQNHOCA-UHFFFAOYSA-N,Cc1cccc(C)c1OCC(C)N,0.57
,CHEMBL2142704,UEKQGBYCWOKOLR-UHFFFAOYSA-N,CC1CC(=O)Nc2ccccc2N1,0.56
,CHEMBL1197051,DFCUTNCAGIEUFG-UHFFFAOYSA-N,CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,0.56
,CHEMBL192943,KSPFXCDJIGBEQP-UHFFFAOYSA-N,CC(C)Cc1ccc(cc1)[C@H](C)C(=O)NS(=O)(=O)C,0.56
,CHEMBL1233655,MSTDPKUXQYECFM-UHFFFAOYSA-N,CC(=O)Nc1nc(C)c(s1)c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2,0.55
,CHEMBL750,BKOYUSKBPMSUBK-UHFFFAOYSA-N,OS(=N)(=O)Cc1noc2ccccc12,0.55
,CHEMBL1689134,QSPYRNNXWWNWNG-UHFFFAOYSA-N,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c3ccccc3,0.54
,CHEMBL1917431,JVDOKQYTTYUYDV-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)S(=O)(=O)C,0.54
,CHEMBL225510,FNIDRCPXJSYPFT-UHFFFAOYSA-N,O=S(=O)(Nc1cccnc1)c2cccs2,0.54
,CHEMBL494480,CZEDAPGUDUPBHW-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,0.54
,CHEMBL399510,RVLXAFFPKAXSFU-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.54
,CHEMBL20969,PUOMPMDYBUMBMJ-UHFFFAOYSA-N,C1CC(CCN1)c2ccccc2,0.54
Metoclopramide,CAS364-62-5,MKUXAQIIEYXACX-UHFFFAOYSA-N,[2H]C([2H])([2H])Oc1cc(N)c(Cl)cc1C(=O)NCCN(CC)CC,0.54
,CHEMBL313206,PUUUAFLSKCWIHG-UHFFFAOYSA-N,Cc1cc(N)c2cc(NC(=O)CCCCC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,0.53
,CHEMBL213854,HHCGZHIZMMSLLF-MRXNPFEDSA-N,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(F)cccc34,0.53
,CHEMBL1194608,VHRSUDSXCMQTMA-PJHHCJLFSA-N,CN1CCC(=CC1)c2cccc(O)c2,0.53
,CHEMBL1824030,LLVRQLGBXXYQQX-UHFFFAOYSA-N,Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.52
,CHEMBL213495,GMVNSGUKXHWVSS-UHFFFAOYSA-N,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C#N,0.52
,CHEMBL2030806,SCQBDADQAVXTMZ-UHFFFAOYSA-N,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2)n1,0.52
,CHEMBL287726,DKUKYMJFBPYFSS-UHFFFAOYSA-N,C[C@@H]1C2CCCC1(CCN2C)c3cccc(O)c3,0.52
,CHEMBL594707,TYDKAHFZLFMNQX-UHFFFAOYSA-N,Nc1ccc2cn[nH]c2c1,0.52
,CHEMBL1180267,UMCUVZSSUIPNCL-SCTJWGJOSA-N,CC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccccn4,0.51
,CHEMBL191413,VHGIDFXNMYWNMX-UHFFFAOYSA-N,CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(=O)(=O)C,0.51
,CHEMBL451570,PLAAWTKLLUHHMA-UHFFFAOYSA-N,Nc1nccc(n1)c2cc3C(=O)NC[C@@H](CCF)c3[nH]2,0.51
,CHEMBL2031158,UBYXQHGKGLHIOW-UHFFFAOYSA-N,OC(=O)[C@H](Cc1ccc(CCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,0.51
,CHEMBL2165057,RNGVSSIIHLHHSN-UHFFFAOYSA-N,CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,0.51
,CHEMBL524266,IEDVJHCEMCRBQM-UHFFFAOYSA-N,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,0.51
,CHEMBL2059000,HYGFBWZFNKCVQF-UHFFFAOYSA-N,CCCSc1nc2ccc(NC(=O)CCC(=O)O)cc2s1,0.5
,CHEMBL440464,VPOMSPZBQMDLTM-UHFFFAOYSA-N,CN1CCCC1c2cccnc2,0.5
,CHEMBL1736763,PBZUWKJLMGWBDP-UHFFFAOYSA-N,O=C(CN1CCOCC1)Nc2c(cnn2c3ccccc3)C#N,0.5
,CHEMBL1934422,WONPWDMMWFWEFC-ODOSRFNGSA-N,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.5
,CHEMBL550687,TWNSSIKWSGKQOP-UHFFFAOYSA-N,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(cc2)[N+](=O)[O-],0.5
,CHEMBL12132,LZJNFCVJVFKBPQ-UHFFFAOYSA-N,CC(=O)Nc1ccccn1,0.5
,CHEMBL1916538,CTRLABGOLIVAIY-UHFFFAOYSA-N,COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.5
,CHEMBL2179274,UQNAFPHGVPVTAL-UHFFFAOYSA-N,CCC[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.5
Alprenolol,CAS13655-52-2,STMGMKFOBAHRLB-UHFFFAOYSA-N,C=CCc1ccccc1OCC(O)CNC(C)C,0.5
,CHEMBL211631,MYTGFBZJLDLWQG-UHFFFAOYSA-N,COc1cccc2c(ccnc12)c3c(C)n(CC(=O)O)c4ccc(C)cc34,0.49
,CHEMBL1256487,QUHARGDBJJUOEB-UHFFFAOYSA-N,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,0.49
,CHEMBL606371,RMKWCFQVLOKCHU-UHFFFAOYSA-N,Cc1cc(C)c(C(=O)N[C@@H](Cc2ccc(OCCCNc3ccccn3)cc2)C(=O)O)c(C)c1,0.49
,CHEMBL622,CCBXSPDGKGSKNC-UHFFFAOYSA-N,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,0.49
,CHEMBL1689109,ITBOMYQKVMBJAP-UHFFFAOYSA-N,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,0.49
,CHEMBL1278,FEOIBPWKGPFSTB-MUUNZHRXSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.48
,CHEMBL1255834,RVIAYIHTJMJVOV-UHFFFAOYSA-N,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,0.48
,CHEMBL17860,CSSKAGWIWQOQME-UHFFFAOYSA-N,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,0.48
,CHEMBL1689116,JLRGJRBPOGGCBT-UHFFFAOYSA-N,OC(=O)COc1ccc(Cl)cc1CN2CCC(CC2)S(=O)(=O)c3ccccc3,0.48
,CHEMBL106,OZIJOODQXPEDBJ-UHFFFAOYSA-N,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.48
,CHEMBL1807855,XSCGXQMFQXDFCW-UHFFFAOYSA-N,Nc1nc(OCc2nccs2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,0.47
,CHEMBL422648,IBZXBNSXCINDKB-UHFFFAOYSA-N,CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4,0.47
,CHEMBL287961,PJKKZSMSDDSMEJ-UHFFFAOYSA-N,Nc1n[nH]c(N)c1Cc2ccc3OCOc3c2,0.47
